85.56	0.393744
85.58	0.0571686
85.6	-0.0338743
85.62	-0.539858
85.64	-0.307261
85.66	-0.796024
85.68	-0.10033
85.7	-0.614745
85.72	-0.249034
85.74	-0.587596
85.76	0.49514
85.78	-0.154092
85.8	-0.142842
85.82	-0.333632
85.84	-0.179357
85.86	-0.447033
85.88	0.0376916
85.9	0.176863
85.92	0.195058
85.94	-0.32842
85.96	0.392916
85.98	-0.386657
86	0.0880686
86.02	-0.302327
86.04	0.0615371
86.06	-0.316011
86.08	0.437549
86.1	0.191077
86.12	0.236068
86.14	0.0394013
86.16	0.0906494
86.18	-0.130289
86.2	0.478786
86.22	-0.218863
86.24	-0.456521
86.26	-0.397693
86.28	0.262867
86.3	-0.287202
86.32	0.03204
86.34	-0.0893833
86.36	0.239458
86.38	-0.0266161
86.4	0.331833
86.42	0.210147
86.44	0.14592
86.46	0.455123
86.48	-0.217532
86.5	-0.0698848
86.52	-0.0506318
86.54	-0.334692
86.56	0.0728964
86.58	-0.287073
86.6	-0.165101
86.62	-0.0771387
86.64	0.150923
86.66	0.173714
86.68	0.433104
86.7	0.0532664
86.72	-1.49699
86.74	-0.73314
86.76	0.149066
86.78	-0.154027
86.8	0.676168
86.82	0.523039
86.84	0.579272
86.86	0.44905
86.88	1.02819
86.9	0.293999
86.92	0.734473
86.94	0.440739
86.96	0.535097
86.98	0.274932
87	0.696101
87.02	0.356778
87.04	0.694409
87.06	0.252989
87.08	0.526503
87.1	0.193952
87.12	-0.256755
87.14	-0.329093
87.16	0.534133
87.18	0.160393
87.2	0.710985
87.22	0.510713
87.24	1.44562
87.26	0.922514
87.28	1.26556
87.3	1.01528
87.32	0.840679
87.34	0.604812
87.36	0.643488
87.38	0.15467
87.4	-0.0175892
87.42	-0.0279586
87.44	-0.334733
87.46	-0.291379
87.48	0.304057
87.5	0.095468
87.52	0.653529
87.54	0.318075
87.56	0.387317
87.58	0.343142
87.6	0.534127
87.62	0.267937
87.64	1.23275
87.66	1.16685
87.68	-0.542062
87.7	-1.28826
87.72	-0.874324
87.74	-1.00217
87.76	-0.709181
87.78	-0.863016
87.8	-0.588308
87.82	-0.896201
87.84	-0.23773
87.86	-0.368737
87.88	-0.0137296
87.9	-0.204813
87.92	0.288932
87.94	0.0168531
87.96	0.71265
87.98	0.369278
88	0.643724
88.02	0.45672
88.04	0.210178
88.06	-0.0388685
88.08	0.135493
88.1	-0.399174
88.12	0.60785
88.14	0.237051
88.16	0.427914
88.18	0.392058
88.2	0.765573
88.22	0.187523
88.24	0.230232
88.26	-0.155047
88.28	-0.0753767
88.3	0.237016
88.32	0.559065
88.34	0.324715
88.36	0.47173
88.38	0.287502
88.4	0.108612
88.42	-0.303009
88.44	-0.0253256
88.46	-0.203672
88.48	-0.107047
88.5	-0.428443
88.52	0.0105936
88.54	-0.84599
88.56	0.157552
88.58	-0.355758
88.6	0.707686
88.62	-0.267492
88.64	1.02098
88.66	0.121412
88.68	1.0951
88.7	0.171323
88.72	0.896642
88.74	0.356923
88.76	0.997339
88.78	0.634149
88.8	0.912373
88.82	0.398647
88.84	0.819277
88.86	0.370329
88.88	0.874998
88.9	0.752225
88.92	1.15864
88.94	1.08336
88.96	2.08905
88.98	1.73982
89	1.97335
89.02	1.65786
89.04	1.99044
89.06	1.11768
89.08	1.83434
89.1	1.38231
89.12	1.15171
89.14	0.483253
89.16	1.1416
89.18	0.544704
89.2	1.31499
89.22	0.963887
89.24	0.52016
89.26	0.532114
89.28	1.06428
89.3	0.511733
89.32	0.87071
89.34	0.169354
89.36	-0.122605
89.38	-0.617879
89.4	-0.193602
89.42	-0.515504
89.44	0.0516438
89.46	-0.0763231
89.48	0.270925
89.5	0.0521611
89.52	0.315755
89.54	-0.00249817
89.56	0.29823
89.58	-0.259498
89.6	0.368795
89.62	0.103856
89.64	0.812175
89.66	0.630065
89.68	0.670251
89.7	0.032288
89.72	0.395841
89.74	-0.0349447
89.76	0.284833
89.78	0.0174822
89.8	0.252026
89.82	0.0539427
89.84	-0.315824
89.86	-0.381999
89.88	-0.212502
89.9	-0.815154
89.92	-0.410888
89.94	-0.632691
89.96	-0.223313
89.98	-0.470414
90	-0.182642
90.02	-0.515574
90.04	-0.0840225
90.06	-0.243256
90.08	1.7637
90.1	0.678683
90.12	0.930128
90.14	0.278699
90.16	1.01569
90.18	0.459855
90.2	1.18134
90.22	0.865568
90.24	1.5134
90.26	0.931168
90.28	1.61193
90.3	0.130969
90.32	-1.03686
90.34	-1.60262
90.36	-0.172372
90.38	-0.540081
90.4	-0.224573
90.42	-0.604262
90.44	-0.445567
90.46	-0.579178
90.48	0.093829
90.5	-0.296996
90.52	0.287323
90.54	0.16733
90.56	-0.25241
90.58	-0.68736
90.6	-0.401749
90.62	-0.747419
90.64	-0.0782833
90.66	-0.362126
90.68	-0.296204
90.7	-0.362258
90.72	-0.265462
90.74	-0.652909
90.76	-0.790461
90.78	-0.873804
90.8	-1.10368
90.82	-1.04668
90.84	-0.78523
90.86	-1.28801
90.88	-1.14717
90.9	-1.2133
90.92	-0.924176
90.94	-1.27496
90.96	-0.67608
90.98	-0.864131
91	-0.686623
91.02	-0.919526
91.04	0.255096
91.06	-0.228815
91.08	0.884748
91.1	0.281817
91.12	0.642012
91.14	0.419647
91.16	0.679527
91.18	0.390787
91.2	0.998211
91.22	0.428208
91.24	0.558486
91.26	0.581855
91.28	-1.57344
91.3	-1.41096
91.32	-0.874471
91.34	-1.08862
91.36	-0.716642
91.38	-1.02829
91.4	-0.92147
91.42	-1.27951
91.44	-0.650707
91.46	-1.11359
91.48	-0.269572
91.5	-0.474806
91.52	-0.914092
91.54	-1.56315
91.56	-0.212168
91.58	-0.921127
91.6	-0.0247638
91.62	-0.651806
91.64	-0.216473
91.66	-0.940301
91.68	-0.216082
91.7	-0.700032
91.72	-0.148704
91.74	-0.705459
91.76	-0.398795
91.78	-0.534008
91.8	0.302139
91.82	-0.567704
91.84	0.221034
91.86	-0.177216
91.88	0.3834
91.9	0.249512
91.92	0.49867
91.94	0.290902
91.96	0.488794
91.98	0.415287
92	1.04556
92.02	0.408536
92.04	1.06338
92.06	0.062919
92.08	0.390914
92.1	0.311936
92.12	0.391248
92.14	-0.198283
92.16	0.590487
92.18	-0.969561
92.2	-0.207496
92.22	-0.643469
92.24	-0.0127557
92.26	-0.393633
92.28	0.0053092
92.3	-0.648631
92.32	0.379616
92.34	-0.567965
92.36	0.293412
92.38	-0.485126
92.4	0.170624
92.42	-0.538345
92.44	-0.124432
92.46	-0.428127
92.48	1.76655
92.5	1.16278
92.52	1.36498
92.54	0.35674
92.56	0.978929
92.58	-0.293742
92.6	0.693739
92.62	-0.330277
92.64	0.445295
92.66	-0.138594
92.68	1.12645
92.7	0.223845
92.72	-0.0876544
92.74	-1.0721
92.76	-0.149118
92.78	-0.533205
92.8	0.428986
92.82	-0.498648
92.84	-0.0109194
92.86	-1.11356
92.88	0.144642
92.9	-1.31283
92.92	-0.508345
92.94	-0.468163
92.96	-0.090574
92.98	-0.211313
93	0.751617
93.02	0.0634931
93.04	0.704435
93.06	0.0553197
93.08	0.185544
93.1	0.352411
93.12	1.21978
93.14	0.752498
93.16	0.781516
93.18	0.101734
93.2	-0.943166
93.22	-1.60985
93.24	-0.778946
93.26	-2.02147
93.28	-0.740309
93.3	-2.21777
93.32	-1.41021
93.34	-1.40589
93.36	-0.888476
93.38	-1.49384
93.4	-0.341576
93.42	-1.09967
93.44	0.343339
93.46	-0.0944473
93.48	0.782327
93.5	0.35412
93.52	0.0330826
93.54	0.0812919
93.56	0.665685
93.58	-0.159617
93.6	0.992782
93.62	-0.377936
93.64	0.321313
93.66	-1.27814
93.68	-1.6845
93.7	-0.26154
93.72	1.73547
93.74	-0.110645
93.76	0.948415
93.78	-0.333335
93.8	0.243956
93.82	0.167301
93.84	1.38295
93.86	0.0870581
93.88	1.44434
93.9	0.187217
93.92	3.0465
93.94	2.22333
93.96	2.7993
93.98	1.61485
94	2.07171
94.02	-0.740763
94.04	-0.0724235
94.06	-2.00921
94.08	-1.29483
94.1	-2.76813
94.12	-1.65373
94.14	-3.29774
94.16	-4.15843
94.18	-4.78175
94.2	-3.17408
94.22	-4.14748
94.24	-2.80913
94.26	-3.73392
94.28	-2.15873
94.3	-2.45086
94.32	-1.09542
94.34	-1.85142
94.36	-0.558585
94.38	-3.94381
94.4	-3.57957
94.42	-4.03142
94.44	-3.04943
94.46	-4.04706
94.48	-2.31183
94.5	-3.95239
94.52	-2.46185
94.54	-3.34968
94.56	-2.01998
94.58	-3.20902
94.6	-1.99583
94.62	-3.54382
94.64	-2.27906
94.66	-3.05595
94.68	-1.69281
94.7	-3.12061
94.72	-0.837703
94.74	-1.91853
94.76	-0.731407
94.78	-1.43578
94.8	-0.0435209
94.82	1.51565
94.84	3.0005
94.86	2.41084
94.88	2.18834
94.9	1.52517
94.92	3.12728
94.94	1.97742
94.96	2.99096
94.98	2.30635
95	3.07839
95.02	1.80697
95.04	2.53865
95.06	1.21673
95.08	2.19447
95.1	1.20011
95.12	1.01378
95.14	-0.381969
95.16	1.4388
95.18	-0.231087
95.2	0.545047
95.22	-0.484289
95.24	0.290508
95.26	1.27581
95.28	1.52452
95.3	-0.417936
95.32	0.963203
95.34	-0.967433
95.36	-0.899515
95.38	-2.48364
95.4	-1.21686
95.42	-2.36776
95.44	-1.35356
95.46	-0.302379
95.48	0.289503
95.5	-0.67276
95.52	0.605568
95.54	-0.501698
95.56	0.963753
95.58	-1.90988
95.6	-2.23278
95.62	-2.45559
95.64	-1.17158
95.66	-1.75356
95.68	-1.17646
95.7	-1.69237
95.72	-1.11204
95.74	-1.87098
95.76	-0.790667
95.78	-1.80453
95.8	-0.0475247
95.82	-1.62514
95.84	-0.641029
95.86	-1.1431
95.88	-0.312311
95.9	-0.820111
95.92	-0.51808
95.94	-0.99717
95.96	-0.412032
95.98	-0.77653
96	-0.232011
96.02	-0.575757
96.04	-0.125925
96.06	-0.774087
96.08	-1.02163
96.1	-1.56184
96.12	-0.52909
96.14	-1.70797
96.16	-0.330446
96.18	-1.38298
96.2	-0.19243
96.22	-1.61367
96.24	-0.700008
96.26	-2.3611
96.28	-0.810192
96.3	-0.941166
96.32	-0.151751
96.34	-1.43248
96.36	-0.442856
96.38	-0.822411
96.4	-0.362098
96.42	-1.08671
96.44	-0.76056
96.46	-0.787717
96.48	-0.19958
96.5	-0.77218
96.52	0.151045
96.54	-0.301275
96.56	-0.719591
96.58	-1.1377
96.6	-0.598561
96.62	-1.43289
96.64	-0.502792
96.66	-1.62905
96.68	-1.01688
96.7	-1.04547
96.72	0.177009
96.74	-0.795914
96.76	0.0223404
96.78	-0.262324
96.8	1.01154
96.82	0.764179
96.84	1.12906
96.86	0.510018
96.88	1.10461
96.9	0.117462
96.92	0.947372
96.94	-0.239764
96.96	0.798758
96.98	-0.756875
97	0.49058
97.02	-0.666958
97.04	0.609095
97.06	0.206343
97.08	0.887714
97.1	-0.403854
97.12	0.469339
97.14	-0.120961
97.16	0.41202
97.18	-0.373532
97.2	0.732227
97.22	-0.363917
97.24	0.798207
97.26	0.654066
97.28	1.0022
97.3	0.705106
97.32	1.58335
97.34	1.4393
97.36	1.7696
97.38	1.31453
97.4	1.36381
97.42	1.29379
97.44	1.24526
97.46	1.12983
97.48	1.7594
97.5	1.09591
97.52	0.303831
97.54	-0.00312981
97.56	1.26043
97.58	0.664716
97.6	1.81881
97.62	0.91713
97.64	1.04569
97.66	0.780039
97.68	0.911827
97.7	0.683921
97.72	1.01159
97.74	0.739379
97.76	-0.142651
97.78	-0.418114
97.8	0.114717
97.82	-0.415659
97.84	-0.0944115
97.86	-0.424234
97.88	-0.320881
97.9	-0.697493
97.92	-0.329707
97.94	-1.00103
97.96	-0.513255
97.98	-0.606384
98	-1.0095
98.02	-1.1534
98.04	-0.620854
98.06	-0.973909
98.08	-0.425428
98.1	-0.692101
98.12	-0.012521
98.14	-0.430401
98.16	0.168506
98.18	-0.185383
98.2	0.629969
98.22	0.293727
98.24	-0.363679
98.26	-1.00341
98.28	-0.418987
98.3	-0.823298
98.32	0.0321254
98.34	-0.7539
98.36	-0.256106
98.38	-0.100086
98.4	-0.0302359
98.42	-0.36757
98.44	0.536936
98.46	0.20022
98.48	-0.697603
98.5	-1.16981
98.52	-0.670393
98.54	-1.20114
98.56	-0.00313719
98.58	-0.512306
98.6	-0.051385
98.62	0.166815
98.64	0.487853
98.66	0.269083
98.68	0.35371
98.7	0.0586903
98.72	1.13731
98.74	0.558845
98.76	1.01409
98.78	0.45914
98.8	0.815702
98.82	0.224872
98.84	0.304827
98.86	0.215774
98.88	0.762697
98.9	0.230504
98.92	0.521177
98.94	0.0588444
98.96	0.319127
98.98	0.0761652
99	0.632654
99.02	0.118537
99.04	1.16756
99.06	0.836303
99.08	1.05132
99.1	0.930002
99.12	1.13752
99.14	0.768645
99.16	0.615769
99.18	0.618609
99.2	0.324695
99.22	-0.233262
99.24	0.23083
99.26	-0.304465
99.28	0.546962
99.3	0.0925093
99.32	0.174718
99.34	-0.48454
99.36	-0.159979
99.38	-0.560627
99.4	0.135918
99.42	-0.244479
99.44	0.83229
99.46	-0.0356498
99.48	1.13857
99.5	0.780081
99.52	1.28338
99.54	0.647648
99.56	0.97499
99.58	0.744276
99.6	1.00812
99.62	0.486191
99.64	0.843797
99.66	0.264355
99.68	1.11563
99.7	0.693803
99.72	1.74995
99.74	1.07509
99.76	2.28638
99.78	1.40919
99.8	1.76935
99.82	1.41961
99.84	1.78561
99.86	1.52725
99.88	1.58678
99.9	0.985372
99.92	-0.250619
99.94	-0.629591
99.96	-0.12788
99.98	-0.330242
100	0.231391
100.02	0.231762
100.04	0.450972
100.06	0.0785577
100.08	0.517918
100.1	0.613793
100.12	0.929752
100.14	0.681009
100.16	-0.163472
100.18	0.541072
100.2	0.749872
100.22	0.678454
100.24	1.22969
100.26	1.15001
100.28	1.26278
100.3	1.16532
100.32	1.56007
100.34	0.415009
100.36	0.851831
100.38	0.295865
100.4	0.678088
100.42	0.321588
100.44	0.518557
100.46	0.33282
100.48	1.06333
100.5	0.775422
100.52	0.86104
100.54	0.719969
100.56	1.26687
100.58	0.989589
100.6	1.18478
100.62	1.06818
100.64	0.302074
100.66	0.0957513
100.68	1.08513
100.7	0.776567
100.72	0.855298
100.74	0.677622
100.76	0.77448
100.78	0.619392
100.8	0.990282
100.82	0.700526
100.84	1.04855
100.86	0.84833
100.88	0.671605
100.9	0.361362
100.92	0.862833
100.94	0.152887
100.96	0.275964
100.98	0.453918
101	0.0369178
101.02	-0.312723
101.04	0.278958
101.06	0.145035
101.08	0.269645
101.1	0.571655
101.12	1.60662
101.14	1.12588
101.16	1.36953
101.18	0.459162
101.2	1.07508
101.22	0.185628
101.24	0.458175
101.26	-0.315882
101.28	0.358501
101.3	0.05423
101.32	0.187873
101.34	0.110219
101.36	0.250305
101.38	-0.248665
101.4	0.374569
101.42	-0.133451
101.44	0.202982
101.46	-0.0788269
101.48	-0.103354
101.5	-0.247428
101.52	0.439443
101.54	0.136446
101.56	0.200704
101.58	-0.182421
101.6	-0.377263
101.62	-0.230323
101.64	0.364948
101.66	0.149045
101.68	1.08026
101.7	0.63698
101.72	1.31865
101.74	0.836845
101.76	1.1007
101.78	0.629185
101.8	0.683818
101.82	0.125344
101.84	-0.225207
101.86	-0.355971
101.88	0.0290636
101.9	-0.576018
101.92	-0.603824
101.94	-0.943408
101.96	-0.610354
101.98	-1.53562
102	-1.14018
102.02	-2.37086
102.04	-1.19302
102.06	-1.93231
102.08	-2.03817
102.1	-2.35788
102.12	-1.03399
102.14	-1.21001
102.16	-0.320582
102.18	-0.951506
102.2	-0.228968
102.22	-0.862912
102.24	-1.02155
102.26	-1.27932
102.28	-1.16515
102.3	-1.13199
102.32	-0.485895
102.34	-0.622835
102.36	-0.35937
102.38	-1.18072
102.4	-0.683094
102.42	-0.67065
102.44	-0.43137
102.46	-0.564035
102.48	-0.490949
102.5	-0.930402
102.52	-0.393507
102.54	-0.438486
102.56	0.616736
102.58	-0.377325
102.6	0.350686
102.62	-0.298687
102.64	0.232824
102.66	-0.292761
102.68	-0.31175
102.7	-0.474711
102.72	-0.370904
102.74	-1.04791
102.76	-0.730758
102.78	-0.531735
102.8	-0.838601
102.82	-0.462499
102.84	-0.12572
102.86	-0.695384
102.88	-0.550002
102.9	-1.33706
102.92	-0.857813
102.94	-0.687935
102.96	-0.220934
102.98	-0.683355
103	0.085465
103.02	0.178129
